date,eua_eur_t
2026-08-15,30.739999771118164
2026-08-16,30.739999771118164
2026-08-17,30.739999771118164
2026-08-18,30.739999771118164
2026-08-19,30.739999771118164
2026-08-20,30.739999771118164
2026-08-21,30.739999771118164
2026-08-22,30.739999771118164
2026-08-23,30.739999771118164
2026-08-24,30.739999771118164
2026-08-25,30.739999771118164
2026-08-26,30.739999771118164
2026-08-27,30.739999771118164
2026-08-28,30.739999771118164
2026-08-29,30.739999771118164
2026-08-30,30.739999771118164
2026-08-31,30.739999771118164
2026-09-01,30.739999771118164
2026-09-02,30.739999771118164
2026-09-03,30.739999771118164
2026-09-04,30.739999771118164
2026-09-05,30.739999771118164
2026-09-06,30.739999771118164
2026-09-07,30.739999771118164
2026-09-08,30.739999771118164
2026-09-09,30.739999771118164
2026-09-10,30.739999771118164
2026-09-11,30.739999771118164
2026-09-12,30.739999771118164
2026-09-13,30.739999771118164
2026-09-14,30.739999771118164
2026-09-15,30.739999771118164
2026-09-16,30.739999771118164
2026-09-17,30.739999771118164
2026-09-18,30.739999771118164
2026-09-19,30.739999771118164
2026-09-20,30.739999771118164
2026-09-21,30.739999771118164
2026-09-22,30.739999771118164
2026-09-23,30.739999771118164
2026-09-24,30.739999771118164
2026-09-25,30.739999771118164
2026-09-26,30.739999771118164
2026-09-27,30.739999771118164
2026-09-28,30.739999771118164
2026-09-29,30.739999771118164
2026-09-30,30.739999771118164
2026-10-01,30.739999771118164
2026-10-02,30.739999771118164
2026-10-03,30.739999771118164
2026-10-04,30.739999771118164
2026-10-05,30.739999771118164
2026-10-06,30.739999771118164
2026-10-07,30.739999771118164
2026-10-08,30.739999771118164
2026-10-09,30.739999771118164
2026-10-10,30.739999771118164
2026-10-11,30.739999771118164
2026-10-12,30.739999771118164
2026-10-13,30.739999771118164
2026-10-14,30.739999771118164
2026-10-15,30.739999771118164
2026-10-16,30.739999771118164
2026-10-17,30.739999771118164
2026-10-18,30.739999771118164
2026-10-19,30.739999771118164
2026-10-20,30.739999771118164
2026-10-21,30.739999771118164
2026-10-22,30.739999771118164
2026-10-23,30.739999771118164
2026-10-24,30.739999771118164
2026-10-25,30.739999771118164
2026-10-26,30.739999771118164
2026-10-27,30.739999771118164
2026-10-28,30.739999771118164
2026-10-29,30.739999771118164
2026-10-30,30.739999771118164
2026-10-31,30.739999771118164
2026-11-01,30.739999771118164
2026-11-02,30.739999771118164
2026-11-03,30.739999771118164
2026-11-04,30.739999771118164
2026-11-05,30.739999771118164
2026-11-06,30.739999771118164
2026-11-07,30.739999771118164
2026-11-08,30.739999771118164
2026-11-09,30.739999771118164
2026-11-10,30.739999771118164
2026-11-11,30.739999771118164
2026-11-12,30.739999771118164
2026-11-13,30.739999771118164
2026-11-14,30.739999771118164
2026-11-15,30.739999771118164
2026-11-16,30.739999771118164
2026-11-17,30.739999771118164
2026-11-18,30.739999771118164
2026-11-19,30.739999771118164
2026-11-20,30.739999771118164
2026-11-21,30.739999771118164
2026-11-22,30.739999771118164
2026-11-23,30.739999771118164
2026-11-24,30.739999771118164
2026-11-25,30.739999771118164
2026-11-26,30.739999771118164
2026-11-27,30.739999771118164
2026-11-28,30.739999771118164
2026-11-29,30.739999771118164
2026-11-30,30.739999771118164
2026-12-01,30.739999771118164
2026-12-02,30.739999771118164
2026-12-03,30.739999771118164
2026-12-04,30.739999771118164
2026-12-05,30.739999771118164
2026-12-06,30.739999771118164
2026-12-07,30.739999771118164
2026-12-08,30.739999771118164
2026-12-09,30.739999771118164
2026-12-10,30.739999771118164
2026-12-11,30.739999771118164
2026-12-12,30.739999771118164
2026-12-13,30.739999771118164
2026-12-14,30.739999771118164
2026-12-15,30.739999771118164
2026-12-16,30.739999771118164
2026-12-17,30.739999771118164
2026-12-18,30.739999771118164
2026-12-19,30.739999771118164
2026-12-20,30.739999771118164
2026-12-21,30.739999771118164
2026-12-22,30.739999771118164
2026-12-23,30.739999771118164
2026-12-24,30.739999771118164
2026-12-25,30.739999771118164
2026-12-26,30.739999771118164
2026-12-27,30.739999771118164
2026-12-28,30.739999771118164
2026-12-29,30.739999771118164
2026-12-30,30.739999771118164
2026-12-31,30.739999771118164
